"severity","dimension","code","name","stage","detail"
"debt","deepVerification.notApproved","5970","ジーテクト","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","5971","共和工業所","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","5973","トーアミ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","5974","中国工業","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","5975","東プレ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","5976","高周波熱錬","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","5981","東京製綱","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","5982","マルゼン","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","5983","イワブチ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","5984","兼房","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","5985","サンコール","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","5986","モリテック スチール","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","5987","オーネックス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","5988","パイオラックス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","5989","エイチワン","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","5990","スーパーツール","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","5991","日本発條","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","5992","中央発條","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","5994","ファインシンター","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","5997","協立エアテック","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","5998","アドバネクス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6005","三浦工業","core","status=not_started, stars=3"
"debt","deepVerification.notApproved","6013","タクマ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6016","ジャパンエンジンコーポレーション","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6018","阪神内燃機工業","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6022","赤阪鐵工所","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6023","ダイハツインフィニアース","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6027","弁護士ドットコム","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6030","アドベンチャー","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6031","ＺＥＴＡ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6033","エクストリーム","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6034","ＭＲＴ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6035","アイ・アールジャパンホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6036","ＫｅｅＰｅｒ技研","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6038","イード","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6039","日本動物高度医療センター","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6040","日本スキー場開発","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6042","ニッキ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6045","レントラックス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6047","Ｇｕｎｏｓｙ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6049","イトクロ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6050","イー・ガーディアン","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6055","ジャパンマテリアル","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6058","ベクトル","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6062","チャーム・ケア・コーポレーション","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6069","トレンダーズ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6070","キャリアリンク","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6071","ＩＢＪ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6073","アサンテ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6078","バリューＨＲ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6080","Ｍ＆Ａキャピタルパートナーズ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6081","アライドアーキテクツ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6082","ライドオンエクスプレスホールディングス","core","status=not_started, stars=3"
"debt","deepVerification.notApproved","6085","アーキテクツ・スタジオ・ジャパン","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6086","シンメンテホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6088","シグマクシス・ホールディングス","core","status=not_started, stars=3"
"debt","deepVerification.notApproved","6089","ウィルグループ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6094","フリークアウト・ホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6098","リクルートホールディングス","core","status=not_started, stars=3"
"debt","deepVerification.notApproved","6099","エラン","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6101","ツガミ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6103","オークマ","core","status=not_started, stars=3"
"debt","deepVerification.notApproved","6104","芝浦機械","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6113","アマダ","core","status=not_started, stars=3"
"debt","deepVerification.notApproved","6118","アイダエンジニアリング","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6125","岡本工作機械製作所","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6134","ＦＵＪＩ","core","status=not_started, stars=3"
"debt","deepVerification.notApproved","6135","牧野フライス製作所","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6136","オーエスジー","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6137","小池酸素工業","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6138","ダイジェット工業","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6140","旭ダイヤモンド工業","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6141","ＤＭＧ森精機","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6143","ソディック","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6144","西部電機","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6145","ＮＩＴＴＯＫＵ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6146","ディスコ","core","status=not_started, stars=3"
"debt","deepVerification.notApproved","6147","ヤマザキ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6149","小田原エンジニアリング","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6150","タケダ機械","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6151","日東工器","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6155","高松機械工業","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6156","エーワン精密","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6157","日進工具","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6158","和井田製作所","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6159","ミクロン精密","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","6161","エスティック","core","status=not_started, stars=2"
