"code","name","market","industry","stage","deepVerified","provisionalCandidate","templateLike","formalPlan","financialStatementSource","administrativeDocument","pageEvidence","genericMetricFields","specificMetricFields","progressConnected","withinThreeYears","phaseScore","document","planPublishedDate","sourceUrl","templatePatternIds"
"3286","トラストホールディングス","Standard","不動産業","core","false","true","true","true","false","false","5","5","0","true","true","101","事業計画及び成長可能性に関する事項","2024-09-19","https://www2.jpx.co.jp/disc/32860/140120240919586489.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3288","オープンハウスグループ","Prime","不動産業","core","false","false","false","false","true","false","0","0","5","true","true","80","2026年9月期 第1四半期決算説明資料","2026-02-10","https://openhouse-group.co.jp/ir/upload_file/m005-m005_07/fy2026_1q_financialhighlight_j.pdf",""
"3289","東急不動産ホールディングス","Prime","不動産業","core","false","false","false","false","true","false","0","0","4","true","true","75","2026年3月期 決算説明資料","2026-05-15","https://pdf.irpocket.com/C3289/fcDL/QJL3/M0Ap.pdf",""
"3291","飯田グループホールディングス","Prime","不動産業","core","false","false","false","false","false","false","3","0","3","true","true","126","飯田グループ事業概要/2026年3月期決算説明","2026-05-15","https://www.ighd.co.jp/corporate/",""
"3293","アズマハウス","Standard","不動産業","core","false","false","true","false","true","false","4","3","0","true","true","27","第49期 決算補足資料","2026-05-15","https://www2.jpx.co.jp/disc/32930/140120260514532073.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3297","東武住販","Standard","不動産業","core","false","true","true","true","false","false","5","4","0","true","true","100","第3次中期経営計画に関するお知らせ","2024-07-11","https://www2.jpx.co.jp/disc/32970/140120240711547762.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3299","ムゲンエステート","Standard","不動産業","core","false","true","true","true","false","false","4","5","0","true","true","100","中期経営計画策定に関するお知らせ","2025-02-14","https://www2.jpx.co.jp/disc/32990/140120250213572210.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3300","アンビション DX ホールディングス","Growth","不動産業","core","false","false","false","false","false","false","3","0","1","true","true","113","2026年6月期決算資料・事業方針","2026-02-12","https://www.am-bition.jp/ir/",""
"3302","帝国繊維","Prime","繊維製品","core","false","true","true","true","false","false","5","5","0","true","true","110","新中期経営計画「テイセン2028」策定のお知らせ","2026-02-13","https://www2.jpx.co.jp/disc/33020/140120260213559690.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3306","日本製麻","Standard","卸売業","core","false","true","true","true","false","false","4","4","0","true","true","98","新中期経営計画の策定に関するお知らせ","2024-10-16","https://www2.jpx.co.jp/disc/33060/140120241016598946.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"330A","TalentX","Growth","情報・通信業","core","false","true","true","true","false","false","4","5","0","true","true","108","事業計画及び成長可能性に関する事項","2026-06-30","https://www2.jpx.co.jp/disc/330A0/140120260630585047.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3315","日本コークス工業","Prime","石油・石炭製品","core","false","false","true","false","true","false","4","4","0","true","true","27","2026年3月期 決算短信〔日本基準〕(連結)","2026-05-15","https://www2.jpx.co.jp/disc/33150/140120260514535473.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3317","フライングガーデン","Standard","小売業","core","false","false","true","false","false","false","2","4","0","true","true","65","資本コストや株価を意識した経営の実現に向けた対応について(アップデート)","2026-07-13","https://www2.jpx.co.jp/disc/33170/140120260713592299.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"331A","メディックス","Standard","サービス業","core","false","false","true","false","true","false","5","5","0","true","true","31","2026年3月期 決算説明資料","2026-05-14","https://www2.jpx.co.jp/disc/331A0/140120260513529617.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3320","クロスプラス","Standard","卸売業","core","false","true","true","true","false","false","4","5","0","true","true","100","中期経営計画の策定に関するお知らせ","2025-03-14","https://www2.jpx.co.jp/disc/33200/140120250314594354.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3321","ミタチ産業","Standard","卸売業","core","false","false","true","false","true","false","3","4","0","true","true","24","2026年5月期 決算短信〔日本基準〕(連結)","2026-07-06","https://www2.jpx.co.jp/disc/33210/140120260706588191.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3323","レカム","Standard","卸売業","core","false","false","true","false","true","false","4","4","0","true","true","27","2026年9月期第2四半期決算説明資料","2026-05-15","https://www2.jpx.co.jp/disc/33230/140120260515539075.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3326","ランシステム","Standard","サービス業","core","false","false","true","false","true","false","4","4","0","true","true","27","2026年3月期 決算短信〔日本基準〕(連結)","2026-05-07","https://www2.jpx.co.jp/disc/33260/140120260507518218.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3329","東和フードサービス","Standard","小売業","core","false","true","true","true","false","false","3","1","0","true","true","104","第二次中期経営計画の進捗に関するお知らせ","2026-07-17","https://www2.jpx.co.jp/disc/33290/140120260717595941.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"332A","ミーク","Growth","情報・通信業","core","false","true","true","true","false","false","3","4","0","true","true","104","事業計画及び成長可能性に関する事項","2026-06-26","https://www2.jpx.co.jp/disc/332A0/140120260626582099.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3333","あさひ","Prime","小売業","core","false","true","true","true","false","false","4","5","0","true","true","106","中期経営計画の策定に関するお知らせ","2026-04-03","https://www2.jpx.co.jp/disc/33330/140120260403598095.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"3349","コスモス薬品","Prime","小売業","core","false","false","true","false","true","false","3","4","0","true","true","24","2026年5月期 決算短信〔日本基準〕(連結)","2026-07-13","https://www2.jpx.co.jp/disc/33490/140120260625579741.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"334A","ビジュアル・プロセッシング・ジャパン","Growth","情報・通信業","core","false","true","true","true","false","false","3","3","0","true","true","102","中期経営計画 事業計画及び成長可能性に関する事項","2026-03-27","https://www2.jpx.co.jp/disc/334A0/140120260326590423.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
